route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
23701,2,9745728,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176035,124491,1,0
23701,2,9745729,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176036,124491,1,0
23701,2,9745730,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176037,124491,1,0
23701,2,9745731,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176038,124491,1,0
23701,2,9745778,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176041,124491,1,0
23701,2,9745732,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176039,124491,1,0
23701,2,9745733,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176040,124491,1,0
23701,2,9745734,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176035,124491,1,0
23701,2,9745735,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176036,124491,1,0
23701,2,9745736,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176037,124491,1,0
23701,2,9745737,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176038,124491,1,0
23701,2,9745738,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176041,124491,1,0
23701,2,9745739,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176039,124491,1,0
23701,2,9745740,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176040,124491,1,0
23701,2,9745741,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176035,124491,1,0
23701,2,9745742,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176036,124491,1,0
23701,2,9745743,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176037,124491,1,0
23701,2,9745744,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176038,124491,1,0
23701,2,9745745,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176041,124491,1,0
23701,2,9745746,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176039,124491,1,0
23701,2,9745747,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176040,124491,1,0
23701,2,9745748,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176035,124491,1,0
23701,2,9745749,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176036,124491,1,0
23701,2,9745750,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176037,124491,1,0
23701,2,9745751,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176038,124491,1,0
23701,2,9745752,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176041,124491,1,0
23701,2,9745753,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176039,124491,1,0
23701,2,9745754,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176040,124491,1,0
23701,2,9745755,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176035,124491,1,0
23701,2,9745756,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176036,124491,1,0
23701,2,9745757,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176037,124491,1,0
23701,2,9745758,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176038,124491,1,0
23701,2,9745759,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176041,124491,1,0
23701,2,9745760,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176039,124491,1,0
23701,2,9745761,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176040,124491,1,0
23701,2,9745762,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176035,124491,1,0
23701,2,9745763,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176036,124491,1,0
23701,2,9745764,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176037,124491,1,0
23701,2,9745779,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176038,124491,1,0
23701,2,9745780,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176041,124491,1,0
23701,2,9745781,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176039,124491,1,0
23701,2,9745782,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176040,124491,1,0
23701,2,9745783,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176035,124491,1,0
23701,2,9745784,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176036,124491,1,0
23701,2,9745785,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176037,124491,1,0
23701,2,9745786,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176038,124491,1,0
23701,2,9745787,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176041,124491,1,0
23701,2,9745788,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176039,124491,1,0
23701,2,9745789,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176040,124491,1,0
23701,2,9745790,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176035,124491,1,0
23701,2,9745791,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176036,124491,1,0
23701,2,9745792,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176037,124491,1,0
23701,2,9745793,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176038,124491,1,0
23701,2,9745795,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176041,124491,1,0
23701,2,9745796,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176040,124491,1,0
23701,2,9745797,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176036,124491,1,0
23701,2,9745798,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176037,124491,1,0
23701,2,9745799,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176038,124491,1,0
23701,2,9745800,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176041,124491,1,0
23701,2,9745801,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176040,124491,1,0
23701,2,9745802,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176036,124491,1,0
23701,2,9745803,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176037,124491,1,0
23701,2,9745804,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176038,124491,1,0
23701,2,9745805,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176041,124491,1,0
23701,2,9745806,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176040,124491,1,0
23701,2,9745807,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176036,124491,1,0
23701,2,9745808,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176037,124491,1,0
23701,2,9745809,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176038,124491,1,0
23701,2,9745810,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176041,124491,1,0
23701,2,9745811,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176040,124491,1,0
23701,2,9745812,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176036,124491,1,0
23701,2,9745813,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176037,124491,1,0
23701,2,9745767,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176038,124491,1,0
23701,2,9745768,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176041,124491,1,0
23701,2,9745769,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176040,124491,1,0
23701,2,9745770,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176036,124491,1,0
23701,2,9745771,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176037,124491,1,0
23701,2,9745772,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176038,124491,1,0
23701,2,9745773,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176041,124491,1,0
23701,2,9745774,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176040,124491,1,0
23701,2,9745775,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176036,124491,1,0
23701,2,9745776,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176037,124491,1,0
23701,2,9745777,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176038,124491,1,0
23701,2,9745794,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1176041,124491,1,0
23701,2,9745865,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176038,124498,1,0
23701,2,9745814,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176041,124498,1,0
23701,2,9745849,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176039,124498,1,0
23701,2,9745864,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176040,124498,1,0
23701,2,9745815,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176035,124498,1,0
23701,2,9745816,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176036,124498,1,0
23701,2,9745817,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176037,124498,1,0
23701,2,9745818,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176038,124498,1,0
23701,2,9745819,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176041,124498,1,0
23701,2,9745820,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176039,124498,1,0
23701,2,9745821,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176040,124498,1,0
23701,2,9745822,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176035,124498,1,0
23701,2,9745823,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176036,124498,1,0
23701,2,9745824,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176037,124498,1,0
23701,2,9745825,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176038,124498,1,0
23701,2,9745826,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176041,124498,1,0
23701,2,9745827,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176039,124498,1,0
23701,2,9745828,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176040,124498,1,0
23701,2,9745829,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176035,124498,1,0
23701,2,9745830,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176036,124498,1,0
23701,2,9745831,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176037,124498,1,0
23701,2,9745832,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176038,124498,1,0
23701,2,9745833,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176041,124498,1,0
23701,2,9745834,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176039,124498,1,0
23701,2,9745835,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176040,124498,1,0
23701,2,9745836,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176035,124498,1,0
23701,2,9745837,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176036,124498,1,0
23701,2,9745838,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176037,124498,1,0
23701,2,9745839,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176038,124498,1,0
23701,2,9745840,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176041,124498,1,0
23701,2,9745841,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176039,124498,1,0
23701,2,9745842,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176040,124498,1,0
23701,2,9745843,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176035,124498,1,0
23701,2,9745844,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176036,124498,1,0
23701,2,9745845,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176037,124498,1,0
23701,2,9745846,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176038,124498,1,0
23701,2,9745847,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176041,124498,1,0
23701,2,9745848,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176039,124498,1,0
23701,2,9745866,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176040,124498,1,0
23701,2,9745867,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176035,124498,1,0
23701,2,9745868,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176036,124498,1,0
23701,2,9745869,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176037,124498,1,0
23701,2,9745870,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176038,124498,1,0
23701,2,9745871,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176041,124498,1,0
23701,2,9745872,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176039,124498,1,0
23701,2,9745873,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176040,124498,1,0
23701,2,9745874,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176035,124498,1,0
23701,2,9745875,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176036,124498,1,0
23701,2,9745876,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176037,124498,1,0
23701,2,9745877,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176038,124498,1,0
23701,2,9745878,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176041,124498,1,0
23701,2,9745879,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176039,124498,1,0
23701,2,9745880,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176040,124498,1,0
23701,2,9745882,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176036,124498,1,0
23701,2,9745883,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176037,124498,1,0
23701,2,9745884,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176038,124498,1,0
23701,2,9745885,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176041,124498,1,0
23701,2,9745886,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176040,124498,1,0
23701,2,9745887,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176036,124498,1,0
23701,2,9745888,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176037,124498,1,0
23701,2,9745889,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176038,124498,1,0
23701,2,9745890,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176041,124498,1,0
23701,2,9745891,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176040,124498,1,0
23701,2,9745892,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176036,124498,1,0
23701,2,9745893,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176037,124498,1,0
23701,2,9745894,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176038,124498,1,0
23701,2,9745895,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176041,124498,1,0
23701,2,9745896,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176040,124498,1,0
23701,2,9745897,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176036,124498,1,0
23701,2,9745898,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176037,124498,1,0
23701,2,9745899,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176038,124498,1,0
23701,2,9745881,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176041,124498,1,0
23701,2,9745852,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176040,124498,1,0
23701,2,9745853,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176036,124498,1,0
23701,2,9745854,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176037,124498,1,0
23701,2,9745855,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176038,124498,1,0
23701,2,9745856,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176041,124498,1,0
23701,2,9745857,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176040,124498,1,0
23701,2,9745858,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176036,124498,1,0
23701,2,9745859,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176037,124498,1,0
23701,2,9745860,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176038,124498,1,0
23701,2,9745861,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176041,124498,1,0
23701,2,9745862,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176040,124498,1,0
23701,2,9745863,BLUE WESTBOUND TO H E HOLMES STATION,,1,1176036,124498,1,0
23702,2,9745552,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176018,124508,1,0
23702,2,9745553,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176019,124508,1,0
23702,2,9745554,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176020,124508,1,0
23702,2,9745555,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176021,124508,1,0
23702,2,9745556,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176022,124508,1,0
23702,2,9745557,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176023,124508,1,0
23702,2,9745558,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176024,124508,1,0
23702,2,9745559,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176025,124508,1,0
23702,2,9745560,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176018,124508,1,0
23702,2,9745561,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176019,124508,1,0
23702,2,9745562,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176020,124508,1,0
23702,2,9745563,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176021,124508,1,0
23702,2,9745564,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176022,124508,1,0
23702,2,9745565,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176023,124508,1,0
23702,2,9745566,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176024,124508,1,0
23702,2,9745567,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176025,124508,1,0
23702,2,9745568,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176018,124508,1,0
23702,2,9745569,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176019,124508,1,0
23702,2,9745570,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176020,124508,1,0
23702,2,9745571,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176021,124508,1,0
23702,2,9745572,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176022,124508,1,0
23702,2,9745573,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176023,124508,1,0
23702,2,9745574,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176024,124508,1,0
23702,2,9745575,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176025,124508,1,0
23702,2,9745576,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176018,124508,1,0
23702,2,9745577,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176019,124508,1,0
23702,2,9745578,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176020,124508,1,0
23702,2,9745579,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176021,124508,1,0
23702,2,9745580,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176022,124508,1,0
23702,2,9745581,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176023,124508,1,0
23702,2,9745582,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176024,124508,1,0
23702,2,9745583,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176025,124508,1,0
23702,2,9745584,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176018,124508,1,0
23702,2,9745585,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176019,124508,1,0
23702,2,9745586,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176020,124508,1,0
23702,2,9745587,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176021,124508,1,0
23702,2,9745588,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176022,124508,1,0
23702,2,9745589,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176023,124508,1,0
23702,2,9745590,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176024,124508,1,0
23702,2,9745591,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176025,124508,1,0
23702,2,9745592,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176018,124508,1,0
23702,2,9745593,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176019,124508,1,0
23702,2,9745594,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176020,124508,1,0
23702,2,9745595,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176021,124508,1,0
23702,2,9745596,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176022,124508,1,0
23702,2,9745597,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176023,124508,1,0
23702,2,9745598,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176024,124508,1,0
23702,2,9745599,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176025,124508,1,0
23702,2,9745600,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176018,124508,1,0
23702,2,9745601,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176019,124508,1,0
23702,2,9745602,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176020,124508,1,0
23702,2,9745603,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176021,124508,1,0
23702,2,9745616,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176022,124508,1,0
23702,2,9745617,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176024,124508,1,0
23702,2,9745618,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176018,124508,1,0
23702,2,9745619,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176019,124508,1,0
23702,2,9745620,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176021,124508,1,0
23702,2,9745621,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176022,124508,1,0
23702,2,9745622,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176024,124508,1,0
23702,2,9745623,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176018,124508,1,0
23702,2,9745624,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176019,124508,1,0
23702,2,9745625,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176021,124508,1,0
23702,2,9745626,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176022,124508,1,0
23702,2,9745627,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176024,124508,1,0
23702,2,9745628,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176018,124508,1,0
23702,2,9745629,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176019,124508,1,0
23702,2,9745630,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176021,124508,1,0
23702,2,9745631,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176022,124508,1,0
23702,2,9745632,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176024,124508,1,0
23702,2,9745633,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176018,124508,1,0
23702,2,9745634,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176019,124508,1,0
23702,2,9745635,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176021,124508,1,0
23702,2,9745606,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176022,124508,1,0
23702,2,9745607,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176024,124508,1,0
23702,2,9745608,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176018,124508,1,0
23702,2,9745609,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176019,124508,1,0
23702,2,9745610,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176021,124508,1,0
23702,2,9745611,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176022,124508,1,0
23702,2,9745612,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176024,124508,1,0
23702,2,9745613,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176018,124508,1,0
23702,2,9745614,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176019,124508,1,0
23702,2,9745615,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1176021,124508,1,0
23702,2,9745636,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176022,124514,1,0
23702,2,9745637,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176023,124514,1,0
23702,2,9745638,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176024,124514,1,0
23702,2,9745639,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176025,124514,1,0
23702,2,9745640,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176018,124514,1,0
23702,2,9745641,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176019,124514,1,0
23702,2,9745642,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176020,124514,1,0
23702,2,9745643,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176021,124514,1,0
23702,2,9745644,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176022,124514,1,0
23702,2,9745645,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176023,124514,1,0
23702,2,9745646,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176024,124514,1,0
23702,2,9745647,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176025,124514,1,0
23702,2,9745648,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176018,124514,1,0
23702,2,9745649,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176019,124514,1,0
23702,2,9745650,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176020,124514,1,0
23702,2,9745651,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176021,124514,1,0
23702,2,9745652,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176022,124514,1,0
23702,2,9745653,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176023,124514,1,0
23702,2,9745654,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176024,124514,1,0
23702,2,9745655,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176025,124514,1,0
23702,2,9745656,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176018,124514,1,0
23702,2,9745657,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176019,124514,1,0
23702,2,9745658,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176020,124514,1,0
23702,2,9745659,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176021,124514,1,0
23702,2,9745660,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176022,124514,1,0
23702,2,9745661,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176023,124514,1,0
23702,2,9745662,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176024,124514,1,0
23702,2,9745663,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176025,124514,1,0
23702,2,9745664,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176018,124514,1,0
23702,2,9745665,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176019,124514,1,0
23702,2,9745666,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176020,124514,1,0
23702,2,9745667,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176021,124514,1,0
23702,2,9745668,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176022,124514,1,0
23702,2,9745669,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176023,124514,1,0
23702,2,9745670,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176024,124514,1,0
23702,2,9745671,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176025,124514,1,0
23702,2,9745672,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176018,124514,1,0
23702,2,9745673,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176019,124514,1,0
23702,2,9745674,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176020,124514,1,0
23702,2,9745675,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1176021,124514,1,0
